Pedestrian_ID,Gender,Age,Group,Vehicle_Type,Lag_Gap,Vehicle_Speed,Vehicle_Gap,Waiting_Time,Pedestrian_Speed,Vehicle_Encountered,Path_Change,Predicted_Probability,Speed_Change_Simulated
618,Male,Young,Two,Three-wheeler,Lag,16.155230524151627,3.780856969242694,12.350016262621168,0.8680619112940866,2,0,0.35534450636919973,0
619,Female,Young,Single,Four-wheeler,Gap,20.172648652282604,4.4869432215662135,8.957968275433887,1.1451050758018289,7,1,0.5456899726391432,1
620,Female,Elder,More,Two-wheeler,Lag,22.441487141145153,2.6888582563198766,8.548603385561291,0.9591470915625698,10,0,0.007740706754978185,0
621,Male,Middle,More,Three-wheeler,Gap,13.340806693083243,2.0533890028382644,3.3638909041616243,0.7663991952463574,8,0,0.011692672813916352,0
622,Male,Young,More,Two-wheeler,Lag,23.612888015916536,4.2875686312118635,3.1341226144609973,0.9582148831160309,7,0,0.020800562907675266,0
623,Male,Middle,Two,Heavy,Lag,22.151609191209694,5.55493501639255,9.070693527140454,1.7383334175484375,5,0,0.33272186618961413,1
624,Male,Young,Single,Four-wheeler,Lag,19.930996917136806,3.9563182251687588,21.37127265782723,1.4996140030640068,2,0,0.6956950827554668,0
625,Male,Young,Single,Heavy,Gap,20.416769566501156,2.273884634851581,15.194351904574335,1.8735988248715292,8,0,0.25235778186771685,0
626,Male,Young,Single,Heavy,Lag,29.47004848428673,3.9771676159370277,16.020488603033634,1.1317073403319713,5,0,0.5775755462908464,0
627,Male,Young,More,Three-wheeler,Lag,27.55040967279374,2.1382939164762664,6.547404060699084,0.9331694861916485,4,1,0.3576142917525964,0
628,Female,Middle,More,Four-wheeler,Lag,13.252222158036181,2.914311603010451,15.440550779265138,0.5528133192150163,8,1,0.251099407079702,0
629,Male,Child,Single,Three-wheeler,Lag,18.143123503143798,1.4971721136494627,9.531355772532963,1.233166324569343,5,0,0.17346629754146242,0
630,Male,Middle,Single,Heavy,Gap,20.254217420484423,3.4930949751110933,2.7785985742644232,0.5884768391853957,2,1,0.44151165128348324,1
631,Male,Young,Two,Three-wheeler,Gap,27.876112113149855,2.9740767593811372,9.339079314506339,0.4849440230037587,6,0,0.16174605171537954,0
632,Male,Middle,Single,Three-wheeler,Lag,25.072914434052606,2.026971880151399,4.4928930382862875,1.3593735036692203,4,0,0.2994240085834781,0
633,Female,Middle,More,Heavy,Gap,18.404028038919616,2.932895484046549,18.49389785565399,0.8267528560322599,9,0,0.03253968135967146,0
634,Male,Middle,Single,Four-wheeler,Gap,26.772522140530956,3.9908576850322808,18.083816436424136,1.3067769682448978,1,0,0.5104624252158791,1
635,Female,Middle,Single,Heavy,Lag,18.2819887773742,2.864885790662899,7.506161279051364,1.3227016847463617,11,0,0.13461161247107334,0
636,Female,Elder,Single,Two-wheeler,Lag,16.61305328372152,2.276297613206939,13.038546011454013,1.5111098295388323,6,0,0.08714634805197922,0
637,Male,Young,Single,Three-wheeler,Gap,21.581930875191823,3.6672903292334453,8.81759075029595,1.106405768492451,0,0,0.2961145171509168,0
638,Male,Middle,Single,Three-wheeler,Gap,17.951541034911973,4.363654189382309,4.981963441271884,1.4855874136031666,2,0,0.23730973671872652,0
639,Male,Middle,More,Three-wheeler,Lag,21.76555966473018,4.692780037706417,13.72996343217189,1.08662436496241,13,0,0.151694923280317,0
640,Male,Young,Single,Three-wheeler,Lag,18.74041761537084,3.44638036919192,16.01011805717611,0.7140305546765129,6,1,0.910784746488932,1
641,Male,Young,Two,Three-wheeler,Lag,24.649124524510974,4.207406640933441,16.351562282693525,1.0205476251082686,9,1,0.9000127806216791,1
642,Male,Young,Single,Four-wheeler,Lag,29.44220154247049,4.708214141011263,4.877260737095061,0.49599763457218216,11,0,0.24389785776195996,0
643,Female,Young,Single,Three-wheeler,Lag,16.598174445317255,4.075051425721211,11.308955629140033,1.196323646649842,4,0,0.3676659869213516,1
644,Male,Young,Single,Four-wheeler,Lag,20.159237011917945,3.6138145428058914,1.7765697246291055,1.534362554053155,7,0,0.1641672952120924,0
645,Male,Young,Single,Four-wheeler,Lag,23.35820527769828,1.7641690476704641,3.553765312791076,1.6015070831267284,8,0,0.15172363727362614,0
646,Male,Middle,Single,Four-wheeler,Gap,14.439114975066769,2.8681768170848514,3.331530323165863,0.9221704758817492,11,0,0.05823213121963167,0
647,Female,Young,Single,Three-wheeler,Lag,24.6518297953738,2.968967722274176,2.720249412301343,0.7285754221729337,5,0,0.16323177119100474,0
648,Male,Middle,More,Two-wheeler,Gap,21.192301678736065,3.210095995965484,8.308527095212984,0.8573912802037928,14,0,0.011063383209882765,0
649,Male,Young,Two,Two-wheeler,Lag,14.234737782262313,5.536304068556737,8.714897489807926,2.238585544838197,7,1,0.6604155120302909,1
650,Female,Middle,More,Four-wheeler,Lag,26.278458481523618,2.567556194033217,14.674449306323002,1.0230961583536606,11,1,0.32439763356037027,1
651,Male,Young,Single,Three-wheeler,Lag,18.984249183689034,3.6573760831449618,8.241982336135301,1.1589166056415,1,0,0.41890655785789976,0
652,Male,Young,Two,Two-wheeler,Gap,14.83895466234296,6.34233364957854,4.690204232759605,0.6703659811530094,6,1,0.3216871911140688,0
653,Male,Child,Two,Heavy,Lag,15.227940185326707,3.8978228711222824,22.595778469736338,1.6088759410635913,3,0,0.35755330147962233,1
654,Male,Middle,Single,Four-wheeler,Lag,24.449434384892946,2.5676984902103612,19.219889879054477,1.1805871738449982,12,1,0.9013541785705744,1
655,Male,Young,Single,Four-wheeler,Gap,28.513042924292705,5.6536814371907305,4.338594537150514,0.6940811658565625,3,0,0.19472230333872984,0
656,Male,Elder,Two,Three-wheeler,Lag,18.283343631231343,3.023221527758202,8.801036749971217,1.208125214524417,9,0,0.13382430430203532,1
657,Male,Young,More,Heavy,Lag,12.17832515037647,1.660793464726215,5.266927740649007,1.4965750958074475,1,0,0.0214806448336901,0
658,Male,Middle,Two,Two-wheeler,Lag,12.919210102311379,3.3223037699720104,23.51484137305532,1.2082332893458232,3,0,0.40330175567868787,0
659,Male,Young,Single,Two-wheeler,Lag,22.24538429442387,2.6908628653680235,8.686108380850508,2.1073669613251287,4,1,0.7193194090341192,1
660,Male,Middle,More,Heavy,Lag,18.17273804300656,4.639577595658944,3.7429789230163735,1.7637441391972422,10,1,0.23982956459993246,0
661,Male,Young,Single,Heavy,Lag,18.976118605090466,2.611539093331245,15.275468033301344,1.255387375823881,3,0,0.41235584635586353,0
662,Male,Young,More,Three-wheeler,Lag,17.66601345453052,4.64416464071228,14.957734126465384,1.9642276839896415,10,1,0.6586439822648006,1
663,Female,Young,More,Two-wheeler,Gap,19.534397843003422,1.5466516243806796,6.671806170156316,1.645792877199813,10,0,0.005019928683712943,0
664,Female,Young,More,Three-wheeler,Lag,22.080209247849282,5.316469665011813,8.097487129475518,1.0892909427649253,17,0,0.05216830191180838,0
665,Male,Young,More,Four-wheeler,Lag,20.597322137334178,1.6074076635993444,9.67653305507439,1.5805780865848464,8,0,0.04036870759540512,0
666,Male,Elder,Single,Four-wheeler,Lag,14.568482380241512,5.404085741938301,7.155281209499904,1.2452487320820516,8,1,0.6257373714053032,1
667,Male,Young,Two,Three-wheeler,Lag,19.89639991148946,1.868915479998749,7.531126744555357,1.2830441571830373,7,0,0.1878517247948515,0
668,Male,Child,More,Two-wheeler,Gap,19.46497996498742,4.916532794822082,17.01620066173385,1.2619831103093195,2,0,0.028676707926990515,0
669,Male,Elder,More,Four-wheeler,Gap,20.66227517578507,4.698525676715564,15.822632725836977,1.6325996977180623,6,0,0.04375883498829522,0
670,Male,Child,Single,Four-wheeler,Lag,13.214259831893358,3.8207656679342503,14.568954892046694,1.8869214750100989,11,1,0.7182380613688738,1
671,Female,Young,Single,Three-wheeler,Gap,14.323812433100628,1.5447105081075383,14.452144138349933,1.032002055643801,0,0,0.18944359127722896,0
672,Male,Middle,Single,Four-wheeler,Lag,20.443719372754718,3.9053247159690336,11.466654059014255,1.404408306654704,2,0,0.43796483127834723,1
673,Male,Elder,Two,Heavy,Lag,16.68414729352714,3.8947980244809832,8.600466525152724,1.3878681995772306,7,0,0.09926312891585189,0
674,Male,Middle,Two,Three-wheeler,Lag,21.86350704184799,3.7053083921110828,15.14204222827425,1.800956503452447,11,0,0.4921703296696493,0
675,Male,Young,More,Three-wheeler,Lag,18.20230232537833,3.9386769039968006,4.163200192931639,1.1791461366325984,4,0,0.05436341639218667,0
676,Male,Elder,More,Four-wheeler,Lag,15.719398009977965,5.771495652904369,4.704620771702867,0.8642284143957943,11,0,0.018460454167875805,0
677,Male,Child,Two,Three-wheeler,Lag,22.27454189181907,6.562270398846145,4.38361326178193,0.8825736974017595,4,0,0.18145272130028192,0
678,Male,Elder,Single,Four-wheeler,Lag,18.51224370139508,3.593202763452842,15.401405678778831,0.6166862349070991,6,1,0.7479225027184809,0
679,Female,Middle,Two,Four-wheeler,Gap,14.41834811832452,1.9912409331195966,12.673477894564815,0.7195280067632746,14,1,0.2746448674379457,0
680,Male,Elder,Single,Three-wheeler,Lag,24.911630549718538,2.230557972709105,10.262287009336506,1.00991242659855,5,0,0.2661564411116766,0
681,Female,Young,Single,Two-wheeler,Lag,19.056328906759635,4.240762967503633,10.697682481096237,0.7229248595857727,7,0,0.15268836563459823,0
682,Male,Young,Single,Four-wheeler,Gap,27.69691583469075,6.047344305161022,17.715357016860718,1.762461735272889,13,0,0.5363702996600995,1
683,Female,Middle,Single,Two-wheeler,Lag,15.187699248791997,3.336666965577529,4.282108401478764,1.082049219400056,3,0,0.07774185190155265,0
684,Male,Young,Single,Two-wheeler,Lag,26.49540229136417,2.0301399290790014,9.145300882947216,1.0895190937764774,1,0,0.2124943370143045,0
685,Male,Young,Two,Three-wheeler,Lag,25.059165241170003,3.0774588549481403,16.01148417004917,1.5595049958933203,14,0,0.4517909669084291,1
686,Male,Elder,Single,Three-wheeler,Lag,13.013952244567333,3.1788434056416914,13.889719392372331,1.0100561888355883,7,0,0.28882900460585187,0
687,Male,Middle,Single,Heavy,Lag,20.463959464311582,6.637246847216512,10.012044792584119,1.4991792320933304,15,0,0.4312586194088307,1
688,Male,Young,Single,Four-wheeler,Gap,22.233295625146102,4.121692551929161,6.36211376273825,1.6652868450642562,11,0,0.1504318382645458,1
689,Male,Young,Two,Four-wheeler,Lag,19.95527391833305,2.1451097241481074,22.566436938874993,1.079912118435168,7,1,0.8650851292927642,1
690,Male,Young,Two,Three-wheeler,Gap,18.45919661550592,3.025779661868067,9.558071200207978,1.213610263921919,6,1,0.5922855223808656,1
691,Male,Young,Single,Three-wheeler,Lag,28.88953129665076,1.6670356677200378,19.303802530686824,1.0352439496563879,6,0,0.6608068648982601,1
692,Male,Young,Single,Heavy,Gap,22.96998969339797,4.0089105406993015,16.425856360748234,1.1519954411328213,2,0,0.3799905302810934,0
693,Male,Middle,More,Three-wheeler,Lag,30.18207923252606,4.074545263396141,18.74559166471607,1.3311258537825386,6,0,0.33867486055708873,0
694,Male,Middle,Two,Four-wheeler,Lag,25.73297127803101,1.7442195635357738,1.561802769453541,1.0676282074162997,10,1,0.391934830338394,0
695,Male,Young,Two,Three-wheeler,Lag,25.084893430937907,3.02069834119818,10.71710000226754,1.1982060017300724,17,0,0.2662084910000362,1
696,Male,Young,Two,Three-wheeler,Gap,23.378349728549473,5.109520002629075,7.006752639032677,1.234369348206605,14,0,0.1601483942805804,1
697,Male,Middle,More,Three-wheeler,Gap,22.118278814524075,4.676867600707326,7.268117565166266,0.5477083941739633,14,0,0.033556185803284795,0
698,Male,Middle,More,Three-wheeler,Lag,26.7914212642055,3.7577997165329013,7.193556485585491,0.8249571044450184,0,0,0.10605892785392447,1
699,Male,Elder,Single,Two-wheeler,Lag,21.633358982935306,3.48436929743556,9.247022060765875,1.2856315088455175,6,1,0.5486372964961423,0
700,Male,Middle,Two,Three-wheeler,Lag,12.045735372073093,6.415636706369442,9.604556998875724,0.47934800525236476,3,1,0.8252622055217801,1
701,Male,Middle,Single,Two-wheeler,Lag,21.186438609396987,4.247458227411828,13.443027253776005,1.4842956830315206,7,0,0.3672973309585162,1
702,Male,Young,Two,Three-wheeler,Lag,12.981073023658642,5.556927222787479,7.732107632577338,1.8481101699597837,13,0,0.28333222572688094,0
703,Female,Young,Single,Heavy,Lag,29.166687209228915,1.853626857190402,7.2459577561573365,1.5551417063973725,11,0,0.15295792781126819,0
704,Male,Elder,Single,Three-wheeler,Lag,22.127167307777327,2.5806792802659344,8.764390347032306,1.025562461081791,11,0,0.19695999643241324,0
705,Male,Young,More,Four-wheeler,Gap,20.802563096030433,1.491715515904429,14.447001174181837,1.1821091148232974,5,0,0.03290346076422298,0
706,Male,Young,More,Three-wheeler,Lag,15.276513579126252,4.889702479685115,1.0158258970922116,1.415305695869848,6,0,0.042566767973124565,0
707,Male,Young,Single,Two-wheeler,Gap,20.24010438778763,4.148125020013294,15.712550678014349,1.4530062603695535,4,0,0.2602050094115711,1
708,Male,Young,More,Two-wheeler,Lag,17.749644612145854,2.4366889532157563,8.397274371438057,2.1755173903324634,7,0,0.028994312267779876,0
709,Male,Middle,Single,Heavy,Gap,22.56698757095236,5.878352608673628,12.403536350099982,1.2307095065522962,4,0,0.37118082294440824,0
710,Male,Middle,Two,Four-wheeler,Lag,21.50202110615718,5.595873228972273,16.042641137594092,0.9450759776541797,10,0,0.4350539653295583,1
711,Male,Young,More,Heavy,Lag,20.008967978153017,2.629634682762614,11.279470799426894,1.0822503229821936,6,0,0.051139148209359976,0
712,Male,Young,Single,Three-wheeler,Lag,16.297214058064554,3.989021055539527,13.687506364595434,1.8992758791762672,8,0,0.5630325398539839,0
713,Male,Elder,Single,Four-wheeler,Lag,20.38036423192824,4.058942924877772,21.054357045182584,1.393107547335426,11,0,0.46262723722788884,1
714,Male,Young,Two,Four-wheeler,Lag,19.480261542872974,1.0953362497817563,1.9550524812719772,1.7474357875484219,4,0,0.0719595795359251,0
715,Male,Elder,Single,Heavy,Gap,25.852990881691436,4.129254243354617,8.576850455418228,1.5114522445089895,7,0,0.12329943142005546,0
716,Female,Young,Single,Two-wheeler,Lag,27.013921637510467,2.61695533692492,21.405664327063867,2.086698266866992,11,0,0.4303111519185625,0
717,Male,Middle,Single,Heavy,Gap,23.962139066651172,5.098882993582846,17.999268721345153,1.240023470193584,14,1,0.8559414804678088,0
718,Female,Middle,Two,Three-wheeler,Lag,17.39697409107613,4.733709354024802,13.127462190815185,2.004417601845905,2,0,0.4194428282222144,0
719,Male,Middle,Single,Four-wheeler,Lag,10.262248212592597,5.126960661275109,6.454786007132427,1.7970145733142848,8,0,0.26608462055908144,0
720,Male,Young,Single,Three-wheeler,Gap,28.081502471332627,4.380450168694337,8.253168927083093,1.7040386617778664,5,0,0.3719940071479428,0
721,Male,Elder,Two,Three-wheeler,Lag,33.25970142556432,2.379754297993533,18.629526015879776,1.9586230754463627,4,0,0.5134411364862709,1
722,Male,Young,Single,Three-wheeler,Lag,13.66670601060434,3.1015070077238764,14.682560784185686,1.267569876661172,2,0,0.5221460709881026,0
723,Female,Middle,Single,Four-wheeler,Lag,22.727382628796622,4.199782885925466,7.474118379569589,1.5379857936590045,7,0,0.2385262091759906,0
724,Male,Young,Two,Three-wheeler,Lag,18.96205802621166,2.9806063221988004,4.5144789033134405,1.3016547359581998,4,0,0.18290754515477334,0
725,Female,Child,More,Three-wheeler,Gap,14.205727034311469,4.203701781573713,16.496718876357562,1.5881047392778793,8,0,0.02869644288158372,0
726,Female,Young,Single,Three-wheeler,Gap,35.350635477591055,3.0227843020953706,12.403271650575503,1.568884035093125,4,0,0.36306483509291815,1
727,Male,Young,More,Four-wheeler,Lag,28.405090102186467,2.43702956501655,23.894174767443342,1.5608446398193851,0,0,0.30563863222383375,0
728,Female,Young,Two,Three-wheeler,Lag,31.729156910633854,3.586114954797184,9.534228381526157,1.1579725094719056,9,0,0.2675422368934546,0
729,Male,Middle,Single,Four-wheeler,Lag,14.094353890505344,4.120470526262759,8.568335176527693,1.6202515416562064,2,0,0.3308373493390581,0
730,Male,Young,More,Three-wheeler,Lag,19.90532763795108,3.5831732717953386,7.563963118024678,1.774720799560447,3,0,0.09330624118261842,0
731,Male,Young,Two,Four-wheeler,Lag,27.057961657711417,3.9722157982904287,10.792278229213142,1.3974441363037888,3,0,0.32846921112766353,0
732,Female,Young,Two,Four-wheeler,Gap,22.563441165480345,3.342767868760595,8.119292809134777,1.187530104819406,4,0,0.06807456268988617,0
733,Female,Young,Two,Four-wheeler,Lag,19.096780586225584,4.463496914349055,3.1351688066066403,1.7243313036131456,6,0,0.0947000998862843,0
734,Male,Young,Two,Four-wheeler,Lag,20.253132720188308,3.998723912838495,7.936459239710082,1.5915329888764358,10,0,0.18839845944815514,0
735,Female,Middle,More,Three-wheeler,Lag,10.294173655617046,3.7590205242042223,6.259581300195034,1.2043620029735782,8,0,0.029906199518101473,1
736,Male,Young,Two,Two-wheeler,Gap,21.605668569834528,3.3345766613051606,17.379646421800658,1.3300998311260621,2,0,0.18375279748515938,0
737,Male,Elder,More,Four-wheeler,Lag,26.060589914821904,3.6395835252311195,6.5714919860077465,1.4600047263450007,3,0,0.03226688175829313,0
738,Male,Young,More,Two-wheeler,Lag,6.089054425156354,1.6889044838312506,10.407597470454144,1.4632657560750493,11,0,0.01451600418115122,0
739,Male,Young,More,Three-wheeler,Lag,14.472071435947145,4.054305218407295,14.176409049244835,1.0218113171860979,3,0,0.13693282379135588,0
740,Male,Elder,More,Four-wheeler,Lag,20.271343952263173,2.5495046377890294,4.877392860470727,0.9994812001220004,3,0,0.015058406555550713,0
741,Female,Young,Single,Three-wheeler,Lag,20.878054114705733,4.846420608617564,11.626657246805124,1.8005859604817254,0,0,0.5324481207981004,0
742,Female,Young,Single,Three-wheeler,Lag,17.76212785047355,4.6097559700748425,18.29159506183577,1.9505565861075531,9,1,0.9299794618108765,1
743,Male,Elder,Two,Heavy,Lag,9.552375228990448,3.6158947160803567,12.541457746805616,1.1280493286091045,9,0,0.09768548770545059,0
744,Female,Elder,Single,Three-wheeler,Lag,23.685456222927638,4.777358587151608,10.800762752736595,1.8710070462845612,4,0,0.34580845220665307,1
745,Male,Middle,Two,Two-wheeler,Lag,16.124389819847835,4.068019193166101,18.041915794296074,1.2055918413440296,0,0,0.34592335087912923,0
746,Male,Young,More,Two-wheeler,Lag,22.095665278912012,2.2673263145928146,22.621350263856577,0.8303627285311904,10,1,0.4636995944890957,0
747,Male,Middle,More,Three-wheeler,Lag,20.852235938556834,4.316162517107642,17.53221463851814,1.5237790106709983,2,0,0.2866989945533389,1
748,Male,Elder,Single,Four-wheeler,Lag,19.043219786083238,6.581786979251676,9.566251891300366,0.6037724499135334,6,0,0.2632226656214883,0
749,Male,Elder,Two,Four-wheeler,Lag,21.29756856783272,1.595503479672552,13.034401936757648,0.7434388661936973,11,0,0.09142758727575,0
750,Male,Young,Single,Three-wheeler,Lag,22.87710430781202,2.7067883076624435,11.547580638528828,1.96622543738347,3,0,0.5397878748373968,0
751,Male,Young,Two,Three-wheeler,Lag,21.038718045080305,3.831174231231593,7.783398073969352,1.2585791876707646,5,0,0.28732484183472495,0
752,Male,Young,Single,Three-wheeler,Lag,20.829220926348498,3.2726320905434565,10.014934476349355,0.9666592787730711,8,0,0.39458286034519596,0
753,Male,Young,Two,Two-wheeler,Lag,19.117761898723415,3.958194046423668,17.76367848999498,1.2165365334844147,8,0,0.28586037946732346,0
754,Male,Middle,Two,Four-wheeler,Lag,19.031773414320366,3.7956918018212704,7.734118149411465,1.3281251374815826,6,0,0.1906995956461778,0
755,Male,Young,Two,Four-wheeler,Gap,19.891869537196104,4.503598946116262,19.739182742719315,1.400708864906116,5,0,0.3475010567128284,0
756,Male,Young,Two,Two-wheeler,Lag,19.344490368943998,1.8486198018639026,28.261650746637148,1.0659695763143615,5,1,0.8810475689861219,1
757,Male,Young,Single,Four-wheeler,Lag,19.159616410461705,3.3506033587302815,7.843522465479438,1.111306192877851,6,0,0.24567490799962746,0
758,Male,Young,Single,Four-wheeler,Gap,15.522501642830552,4.845900524839068,4.305626772712078,1.295246661694137,4,0,0.12620196867863373,0
759,Female,Young,Single,Three-wheeler,Lag,23.36500818545226,3.1085474629071688,23.355608985797673,1.3857495825818422,3,0,0.7232414682178762,1
760,Male,Young,More,Four-wheeler,Lag,13.821092421316912,3.542477019731319,5.327322579874433,1.895759382780117,4,0,0.03661002490709572,0
761,Male,Young,More,Four-wheeler,Lag,27.475605903092628,1.3759821623898683,16.27431388698365,1.1168819911658954,6,0,0.09255243906744956,0
762,Female,Elder,Single,Two-wheeler,Lag,21.801554971516925,2.62798990059762,2.2230326062621435,1.7705866314626268,5,0,0.0390110567889903,0
763,Female,Young,Single,Two-wheeler,Lag,10.878732837243978,3.4207517219387538,6.570984733055699,2.396261077185118,7,0,0.10238579390289675,0
764,Female,Young,Single,Four-wheeler,Lag,22.314260498946133,3.2224092885818414,7.019762207616955,1.0551416036853667,7,0,0.16038210366628175,0
765,Male,Young,Two,Heavy,Lag,18.03549556013582,4.2202237623790895,7.677470369841352,0.5555051506338932,19,0,0.1015070712988991,0
766,Female,Young,Single,Three-wheeler,Gap,28.259709344931714,3.875816316580979,21.02318195656929,1.3589726924225787,7,1,0.9087447036724987,0
767,Female,Young,Single,Three-wheeler,Lag,28.52889925046475,4.962313248330659,5.412815019054125,1.8430545949551667,9,0,0.3647874896525719,0
768,Female,Young,Single,Four-wheeler,Gap,25.725857645949024,4.817392469798321,5.379234705400744,0.6216327513474634,1,1,0.523993410464986,1
769,Female,Young,Single,Three-wheeler,Gap,20.976019554205283,2.692977615290732,14.549844059569974,0.8742076705078341,9,0,0.21572833666460547,0
770,Male,Young,Single,Two-wheeler,Lag,27.84641177944865,1.322226786355233,22.980707797012784,1.4474770763942497,6,1,0.9020531951248052,1
771,Male,Middle,Single,Three-wheeler,Gap,22.174571625449115,4.815794846881056,9.246531122665605,1.6427947130147242,11,1,0.8082095058585407,1
772,Male,Young,Two,Heavy,Lag,26.462163950542482,2.9997258405807807,16.313693507088153,0.6925919472089351,15,0,0.2735507132092154,1
773,Male,Young,Two,Four-wheeler,Lag,14.474083403316481,3.058341362346002,1.9895101089596086,1.084043489763008,3,0,0.0776294795723048,0
774,Male,Middle,Single,Heavy,Lag,27.32474850863821,2.3497429783926433,17.617410745122328,0.9309666080085677,13,0,0.45317065089323516,1
775,Female,Young,Two,Two-wheeler,Lag,22.353912059264253,4.143874630089909,15.202249143470231,2.0832853335438593,8,0,0.21911061919576744,0
776,Male,Young,Two,Three-wheeler,Lag,17.13849939887095,2.8336697128531503,20.01792361462377,1.4556389325591341,9,1,0.8973102782059331,1
777,Male,Young,More,Four-wheeler,Lag,35.190743127747545,2.4327053937849406,13.506328355848781,1.21116216769368,6,0,0.11346471019054293,1
778,Female,Young,More,Three-wheeler,Lag,22.7474152590853,3.541269621487502,22.23516984018341,1.7433578976859363,4,0,0.2637461082235045,1
779,Male,Young,Single,Two-wheeler,Lag,27.46563970064243,4.352825139101933,9.256127944327691,1.2813880208583621,10,0,0.2693745554944075,0
780,Male,Elder,More,Four-wheeler,Gap,6.798323557109768,2.796557122196962,15.397381698906067,1.8649496580956089,0,0,0.02205432538400209,0
781,Male,Elder,Two,Four-wheeler,Gap,20.75568050137973,4.246889154561049,15.248226446307703,0.9310586306209124,6,0,0.12043654754177799,0
782,Male,Elder,Two,Four-wheeler,Lag,23.160672294420287,3.4156477601616784,7.1715253614603665,0.5556547031950947,1,0,0.09742354908332881,0
783,Male,Young,Single,Three-wheeler,Gap,8.146175729234788,3.2373239943243703,21.085814129612917,1.1582995488812289,3,1,0.8781033861559642,1
784,Male,Young,Single,Three-wheeler,Lag,24.021886012368448,3.098206738772831,16.458236787442615,0.8842411245699644,9,0,0.5816165108702598,1
785,Male,Young,Single,Two-wheeler,Lag,22.19939806923914,2.288613843216357,18.90557542945692,1.689868618713966,9,0,0.40442906784763244,1
786,Male,Young,More,Two-wheeler,Lag,16.67286398520276,3.0112564479782233,8.797868797719646,1.2759800348013783,12,0,0.021645211194609357,0
787,Male,Child,Two,Three-wheeler,Lag,22.780051818540827,4.95606719593586,18.112405223210153,0.9945213286850344,9,1,0.8471898588102218,1
788,Male,Young,Single,Three-wheeler,Lag,13.768228979834726,2.055106530637155,7.985685255805768,1.5839240173373597,8,0,0.2683933039873997,1
789,Male,Young,Two,Heavy,Gap,25.23240582217345,5.628234282649979,23.983587622874325,1.2691028854202435,13,0,0.48466538292603945,0
790,Male,Young,Single,Three-wheeler,Lag,26.226325341643104,2.086497701643366,1.778017317283826,1.241791656838143,6,1,0.6981215227993045,1
791,Male,Young,Single,Two-wheeler,Lag,19.814787854636798,3.106219915083366,13.170385150886753,0.8506162539244266,8,0,0.23753432866173985,1
792,Male,Middle,Two,Two-wheeler,Lag,20.12317739882619,3.8581630344229425,4.069774382748245,2.4545694719087443,11,0,0.10698003689566198,0
793,Male,Young,Two,Four-wheeler,Lag,18.630350593019873,4.730403214454858,15.103965104788202,1.425693207559001,9,0,0.3634211542023528,0
794,Female,Middle,More,Two-wheeler,Lag,17.79220090615693,2.2788144682095393,8.816385871701094,1.727564217592629,9,0,0.016297940770727545,0
795,Female,Young,Two,Two-wheeler,Gap,26.402020842378374,2.2665419110466036,19.051342553094763,1.5628315558249648,6,0,0.1304262541076542,0
796,Male,Middle,Two,Three-wheeler,Lag,17.164015614258684,3.928534020751059,19.122648428473042,1.241948956209604,6,0,0.5737381838907153,0
797,Female,Young,More,Three-wheeler,Lag,18.641852488391688,2.877520710013423,8.890591797991481,0.5030652760804264,8,0,0.03416815590320696,0
798,Female,Young,Single,Four-wheeler,Gap,17.08473552869692,3.9808151447533926,17.23527510959298,1.4353628643221084,8,0,0.23856329313001368,0
799,Male,Young,Two,Three-wheeler,Lag,22.279385962717043,4.64755239527408,14.340707685486862,0.7195574004582869,7,0,0.45938179524578626,0
800,Male,Young,Two,Two-wheeler,Gap,25.0237059733864,1.8915356215842016,9.869063671452627,2.0631907189331735,3,1,0.4415822511098653,0
801,Male,Middle,Single,Four-wheeler,Gap,14.57059254087143,4.763845695675589,8.469951522978485,0.9447260140922926,3,0,0.18084058432370964,1
802,Male,Young,Single,Three-wheeler,Lag,16.33202445343235,1.5613411656566563,6.096872408624405,1.0882071043408188,6,1,0.6911204192997285,0
803,Male,Young,Single,Four-wheeler,Lag,13.019765426408838,5.081686010934547,2.8788463805172064,1.2973102782142432,3,0,0.2001358201568823,0
804,Male,Elder,Single,Two-wheeler,Gap,14.477054045915027,5.906177362521,11.389917642826884,1.241587952858859,5,1,0.5000531597320307,1
805,Female,Young,Two,Four-wheeler,Gap,18.700047324311768,4.056770308715109,11.776388795077354,1.4208375978905874,2,0,0.11375750419985509,0
806,Female,Middle,Single,Three-wheeler,Lag,24.267017264665952,6.107582254730499,10.159899654664851,1.5994340278603423,2,0,0.5767604490863797,1
807,Male,Middle,Two,Three-wheeler,Lag,20.604081454373794,4.654121275112209,22.8553744861633,1.5597101145112058,11,0,0.7183161803866204,1
808,Female,Young,Single,Three-wheeler,Gap,11.099803416179096,1.628242877800287,1.459953479759248,1.8555295229229243,6,0,0.047835919188360984,0
809,Male,Young,Single,Heavy,Gap,21.805109376111584,1.091232972938224,18.387694620519785,1.204718263738564,9,1,0.7227968902735193,1
810,Male,Young,Single,Three-wheeler,Lag,24.639951536057993,1.3656533830501685,16.996423175571593,1.277404522620306,0,0,0.6107946365432089,1
811,Female,Middle,Single,Heavy,Lag,18.50584850152353,3.385027199815185,15.979110441251544,1.7691967630015406,4,0,0.39867261025106665,0
812,Female,Young,More,Heavy,Lag,16.161444691514223,3.9124939729475177,11.518208068364537,0.9866790507498157,0,0,0.04450333171887942,0
